,_id,workerId,textId,prediction,label,stance,leaning,text
4424,TABwX9Fg23oLB4mmD,worker382,549,Non-Biased,Non-biased,Republican,1,"Shelby Steele, a senior fellow at Stanford University’s Hoover Institution said Friday that the contemporary civil rights movement under the banner of “Black Lives Matter” was deeply unserious, catering to an old form of victimization that has accomplished nothing to lift up black people."
4425,TALD2CktQs3eSskPG,worker382,1077,Biased,Non-biased,Republican,0,"At around 10 a.m., however, Trump sent out a tweet that explicitly warned Israel against letting Rep. Omar and Rep. Tlaib in."
4426,TAtC686bvZhEBMaPK,worker280,1008,Biased,Non-biased,Democrats,1,"With Democrats fuming over Trump's push for a border wall amid a still-unresolved funding standoff, those guest lists signal the president could face a tough crowd."
4427,TBF5t6r3suAKjPy8T,worker381,946,Biased,Biased,Democrats,1,Tens of thousands rallied peacefully and the news media treated it like it was the start of the second civil war or at least another violent confrontation like Charlottesville.
4428,TBYgFcZGPM7FyCGJA,worker381,531,Biased,Biased,Democrats,0,"The president has failed miserably at handling the first serious challenges of his presidency: COVID-19 and the racial justice protests, Conway charged. They have not only revealed the incompetence of the “failing, flailing” president, but his inhumanity as well, Conway argued."
4429,TBZPeG7YG5iyfnZRa,worker233,563,Non-Biased,Biased,Democrats,1,We did consent to the lockdowns and now are suffering under the insanity that has flowed from them—economic suicide and petty local laws that serve no purpose other than to nanny us into submission.
4430,TBdHM6rjE5wJtxdD4,worker283,107,Non-Biased,Non-biased,Democrats,0,"According to Lauren Copeland (a political science professor at Baldwin Wallace University in Ohio and another person who worked on the Great Lakes Poll), public support for Obamacare has continued to grow."
4431,TCagyQJuRFe85e5Wk,worker344,672,Biased,Biased,Democrats,0,"Trump and the petty politics of revenge: 'If the president doesn't act, people will die'"
4432,TDWgddCDCQvD7MBFC,worker370,1658,Non-Biased,Biased,Republican,1,"The Democratic Party’s presumptive vice presidential nominee Kamala Harris is the ultimate San Francisco Democrat, representing the “woke” left-libertarianism of a place where everything is tolerated except for conservatism and where Silicon Valley’s plutocrats are free to enrich themselves insulated from the deplorable riffraff they despise."
4433,TDb7KJxnzhp2aAkTr,worker136,677,Biased,Non-biased,Democrats,0,"President Donald Trump said Wednesday that he would become the first U.S. leader to attend the March for Life, one of the nation’s largest anti-abortion protests, in person later this week. The move is likely to be seen as an attempt by the president to appeal to his evangelical base at a time of fierce political turmoil."
4434,TDjB9Fuzg7XYBSmsv,worker309,133,Non-Biased,Non-biased,Democrats,0,"Given the potential enormous risks of destabilizing the region, the Trump administration needed a strong justification for launching the strike that killed revered Iranian military leader Qassim Suleimani."
4435,TECBgQHpWyZkhMfwu,worker384,1407,Non-Biased,Biased,Independent,1,"Riot police appeared to make some progress in driving back activists after this, but the situation remains tense, with the police horses unnerved by individuals who hurled flares towards them."
4437,TFCCXRZbcq88Wsi8g,worker56,1624,Biased,Biased,Democrats,0,"Rubio began his specific effort to sabotage the law in 2013, a few short years after entering the Senate and before setting out to win the White House. "
4438,TFXfSKqqNaPcxZKYK,worker5,1255,Biased,Biased,Republican,1,"Even sharp critics of Trump expressed horror at Harris’s treatment of Brian Buescher, one of the president’s federal judiciary nominees and a member of the Knights of Columbus, a Catholic charitable organization that collects and distributes winter coats for poor children, and provides funds and baby supplies for crisis pregnancy shelters."
4439,TFuNBFkXd5CK2E5Zh,worker125,164,Biased,Biased,Republican,1,The measure would prevent U.S. graduates from getting hundreds of thousands of college-grade jobs as the foreign workers’ visas expire — despite the colossal job losses being caused by China’s Wuhan virus.
4440,TGfxJ6YbAM2dw7CxK,worker283,1290,Biased,Biased,Democrats,1,"Appearing Tuesday Cheddar Live, Rep. Maxine Waters (D) formally endorsed former Vice President Joe Biden for the White House, claiming that President Donald Trump is “destroying America” and advocating for the killing of both black and white children in the wake of nationwide protests over the death of George Floyd."
4441,TGwLzXFqdj3ZPBHg9,worker248,1941,Non-Biased,Biased,Republican,1,"In Chicago, Democratic Mayor Lori Lightfoot, who had initially blasted the news, said the U.S. attorney’s office will supervise the additional agents joining existing federal law enforcement offices."
4442,THkDbXzf4Crfsqaom,worker259,1016,Non-Biased,Biased,Democrats,0,"But so many anti-vaxxers add selfishness to their faults and put innocent children, who because of age or immune system deficiencies cannot be vaccinated, in danger."
4443,THrDMR4Gcw29rMb2N,worker204,1331,Biased,Biased,Democrats,0,"Bizarrely, Abbott declared he was focused not on preventing infections but on making sure there were enough hospital beds for those who get infected. "
4444,TJHTGD93LrCBK3Chz,worker140,905,Biased,Biased,Independent,0,"Mulvaney apparently didn’t see this line of inquiry coming, so he was left in an awkward spot: Democrats are trying to embarrass Trump, but his chief of staff has no idea why Trump would be embarrassed by his own tax materials."
4445,TJdsfTJsTzS8daoxJ,worker82,991,Biased,Biased,Democrats,0,"Before you cast your ballot, let's toast your informed self-respect as clear-minded voters who can see an immoral, law-breaking, greedy Trump regime full of plutocrats who couldn't care less about America and the people they've exploited."
4446,TJr8jx2xirrKGZt6s,worker218,371,Biased,Biased,Republican,1,"Not content to recede gracefully, or even to steer clear of various conspiracies on par with fluoride and gay frogs, Miss Havisham is still at it. This time, she’s got a righteous burn for President Trump, imagining how John F. Kennedy would have sounded had he written a letter to former Soviet leader Nikita Kruschev along the lines of Trump’s recent letter to Turkish President Recep Erdogan."
4447,TJvkuoL4BbpSfzMo9,worker177,858,Biased,Biased,Republican,1,Never Trump leader Rick Wilson’s hypocrisy is not limited to now attacking those who support the Confederate flag after previously supporting it himself.
4448,TLLqvZmSPwCHjdZYf,worker354,252,Biased,Non-biased,Independent,1,"Hungarian Prime Minister Viktor Orbán also denounced the policy of Chancellor Angela Merkel and the attitude of the German media, which “are constantly pushing” for Europe to welcome more and more migrants, in opposition to the will of the Hungarian people."
4449,TLQeetWiFhmT5zqyF,worker218,1651,Non-Biased,Biased,Republican,1,"We just survived eight years of a messianic presidency, with a finger-wagging, patriotism-appropriating administration lecturing us on how to be proper Americans."
4452,TMg6SCA9nSB3qk5FT,worker15,1167,Non-Biased,Biased,Democrats,1,Pelosi made similar comments claiming that President Trump’s possible re-election threatens the world as House Democrats readied two articles of impeachment against the president.
4453,TMhJcJNMWZ2CyNJMC,worker211,636,Non-Biased,Biased,Democrats,0,Republicans are flooding this red state with cash over panic state may flip on Trump
4454,TMoQr4XAHpmjhvdxk,worker277,1587,Non-Biased,Biased,Republican,1,Trump's comments came during a mega-rally in the world's largest cricket stadium — part of an elaborate Indian welcome for a president who revels in pomp and pageantry.
4455,TNL6dMEYfWzWBsx8h,worker172,414,Biased,Non-biased,Republican,1,"The demonstrators stopped in the center of town and took a knee to honor George Floyd, who was killed in the custody of police in Minneapolis, Minnesota, on Memorial Day."
4457,TNYyiT8KXuv4megr6,worker356,931,Biased,Biased,Republican,1,"Here’s an irony: Thanks to Roe, America is a whiter place than it would otherwise have become. If pro-lifers had had their way, on the other hand, America would be considerably blacker and browner than it is today."
4458,TNfD7LFNejaDt6iT3,worker120,422,Biased,Biased,Independent,1,"Yet the gender ideology is rapidly gaining power, aided by huge donations from wealthy individuals and medical companies."
4459,TNjLLiAj9uE6J5hm4,worker241,346,Non-Biased,Biased,Democrats,0,"Violence against women has plagued Mexico for years and the many killings of women drew international attention when they spiked in the 1990s, about the time of the signing of the North American Free Trade Agreement and of an increase in Juarez of manufacturing plants known as maquiladoras."
4460,TNmQHz9SbJW63CvRM,worker236,1186,Biased,Biased,Independent,1,"Abortion propaganda was always meant to obscure the reality of abortion, not justify it."
4461,TP8qBRMCaBH9sqMXM,worker126,1502,Biased,Biased,Democrats,0,"In a country where gun ownership and firearms training are seen by the far right as inalienable, all-American freedoms, the military is a ripe breeding ground for disaffected men looking for individual empowerment, a sense of belonging, and just such training."
4462,TPDLbbpzECijLFvny,worker266,1583,Biased,Biased,Democrats,0,"In their blatant, arrogant insouciance, Barr’s actions have a much deeper and alarming significance than the simple emergence of Barr as  a corrupt Trump toady at the head of DOJ."
4463,TPk3d26ZsZ63G2Zpi,worker385,487,Biased,Biased,Independent,0,It is a monumental ode to human stupidity that the wealthiest nation in the world teeters on the edge of a dangerous measles epidemic at the same time that poor nations are struggling to vaccinate their residents. 
4464,TPzrt59b8Ju549hTF,worker282,446,Non-Biased,Non-biased,Republican,0,"In the immediate aftermath of Parkland, Trump had initially expressed support for the type of strict gun legislation the National Rifle Association has long opposed, but abandoned those promises just a couple weeks later. "
4465,TQKAEB6zJFxbNuBY2,worker180,775,Biased,Non-biased,Democrats,0,"Since 1983, Kim Karsh has helped baseball teams deal with an inconvenient fact of the modern economy: Almost everything you need to play America’s homegrown sport is now made in China, from cleats to batting helmets."
4466,TQRzaEx6HXnL63ueS,worker191,1516,Non-Biased,Non-biased,Democrats,0,"Last week, another major advancement for women in professional sports occurred when Alyssa Nakken joined the San Francisco Giants as an assistant coach, becoming the first woman to be a part of a Major League Baseball coaching staff."
